OBJECTID,POINT_X,POINT_Y
3381,-87.6888,41.8738
3382,-87.6866,41.70628
3383,-87.7082,42.05899
3384,-87.68,41.91035
3385,-87.6561,41.9253
3386,-87.6555,41.8962
3387,-87.7578,41.96783
3388,-87.7749,41.96764
3389,-87.6239,41.86184
3390,-87.6887,42.04839
3391,-87.6461,41.82565
3392,-87.6859,41.85706
3393,-87.5867,41.79307
3394,-87.6472,41.8719
3395,-87.6465,41.84351
3396,-87.5762,41.7606
3397,-87.7218,41.7513
3398,-87.6803,42.03923
3399,-87.715,41.8481
3400,-87.6054,41.713
3401,-87.6773,42.05818
3402,-87.6065,41.80158
3403,-87.7292,41.9425
3404,-87.7758,41.97919
3405,-87.5766,41.77151
3406,-87.6538,41.74878
3407,-87.6259,41.8
3408,-87.7131,41.95939
3409,-87.6453,41.79612
3410,-87.7218,41.74044
3411,-87.8071,41.97631
3412,-87.5754,41.72057
3413,-87.7234,41.79514
3414,-87.685,41.8339
3415,-87.7046,41.82089
3416,-87.6601,41.98013
3417,-87.7891,41.98686
3418,-87.7016,41.88955
3419,-87.5866,41.78279
3420,-87.6736,41.76676
3421,-87.6387,41.91296
3422,-87.6675,41.89953
3423,-87.5764,41.76973
3424,-87.6845,41.80849
3425,-87.6878,41.92505
3426,-87.6493,41.93797
3427,-87.6463,41.83447
3428,-87.6834,41.86703
3429,-87.6462,41.83084
3430,-87.6484,41.9139
3431,-87.6688,41.94004
3432,-87.725,41.85509
3433,-87.6492,41.91078
3434,-87.6756,41.8487
3435,-87.7196,41.90343
3436,-87.6747,41.82304
3437,-87.7088,41.91732
3438,-87.7807,42.01195
3439,-87.7837,41.95289
3440,-87.69,41.73528
3441,-87.7541,41.93138
3442,-87.6991,42.03372
3443,-87.6345,41.75798
3444,-87.5527,41.728
3445,-87.7601,41.79598
3446,-87.7426,41.79883
3447,-87.735,41.87026
3448,-87.7481,41.97547
3449,-87.7864,41.94576
3450,-87.6063,41.79509
3451,-87.6622,41.90083
3452,-87.6658,42.01802
3453,-87.7425,41.77859
3454,-87.647,41.96204
3455,-87.6333,41.91081
3456,-87.7233,41.79332
3457,-87.6948,41.82472
3458,-87.6383,41.85128
3459,-87.655,41.79425
3460,-87.6158,41.78577
3461,-87.7242,41.93926
3462,-87.6395,41.93642
3463,-87.7225,41.76781
3464,-87.6775,41.91026
3465,-87.664,41.76836
3466,-87.775,41.8881
3467,-87.7029,41.8518
3468,-87.6837,41.8775
3469,-87.6554,41.98371
3470,-87.7645,41.99609
3471,-87.8011,41.93076
3472,-87.6342,41.89151
3473,-87.7123,41.92454
3474,-87.7459,41.89491
3475,-87.6474,41.94726
3476,-87.7228,41.95366
3477,-87.7,41.9247
3478,-87.6586,41.92526
3479,-87.6591,41.93976
3480,-87.6203,41.76917
3481,-87.6238,41.79428
3482,-87.6774,41.90722
3483,-87.6862,41.86917
3484,-87.7663,41.93137
3485,-87.5398,41.65189
3486,-87.6121,41.77075
3487,-87.6064,41.80961
3488,-87.7054,41.8665
3489,-87.6328,41.89634
3490,-87.6046,41.72223
3491,-87.6666,41.86711
3492,-87.6435,41.72892
3493,-87.6633,41.69197
3494,-87.7684,41.98458
3495,-87.655,41.97312
3496,-87.6318,41.84133
3497,-87.7662,41.99074
3498,-87.6348,41.74909
3499,-87.6314,41.82129
3500,-87.7037,41.96843
3501,-87.7367,41.92431
3502,-87.7323,41.9391
3503,-87.6274,41.67803
3504,-87.6225,41.89182
3505,-87.7022,41.90295
3506,-87.6245,41.7583
3507,-87.7458,41.91365
3508,-87.6547,41.96195
3509,-87.7467,41.93871
3510,-87.7551,41.88423
3511,-87.7233,41.80417
3512,-87.6217,41.83132
3513,-87.6627,41.72867
3514,-87.6659,41.96182
3515,-87.7769,41.96026
3516,-87.7238,41.8183
3517,-87.7458,41.8986
3518,-87.654,41.76498
3770,-87.586,41.75339
3771,-87.7479,42.0162
3772,-87.7658,41.90403
3773,-87.6521,41.95699
3774,-87.7451,41.87413
3775,-87.7088,42.01561
3776,-87.7672,41.9578
3777,-87.548,41.74818
3778,-87.6033,41.72183
3779,-87.6631,41.73223
3780,-87.7075,42.06454
3781,-87.7006,41.77907
3782,-87.6302,41.69254
3783,-87.7573,41.87295
3784,-87.5656,41.72628
3785,-87.5728,41.72614
3786,-87.7004,41.94673
3787,-87.768,41.88028
3788,-87.7331,41.87709
3789,-87.809,41.93801
3790,-87.6816,41.80116
3791,-87.6965,41.8083
3792,-87.704,41.99052
3793,-87.8415,41.96663
3794,-87.6859,41.7793
3795,-87.7206,41.96839
3796,-87.6337,41.81914
3797,-87.6215,41.76564
3798,-87.5736,41.75899
3799,-87.6949,42.00862
3800,-87.5697,41.76634
3801,-87.5442,41.73023
3802,-87.6188,41.78388
3803,-87.697,41.99765
3804,-87.6015,41.70758
3805,-87.7291,41.9464
3806,-87.8,41.96838
3807,-87.7734,41.93124
3808,-87.7524,41.96803
3809,-87.6259,41.76882
3810,-87.725,41.7787
3811,-87.7001,41.93948
3812,-87.6959,41.86474
3813,-87.6263,41.8148
3814,-87.543,41.72849
3815,-87.6204,41.67266
3816,-87.642,41.68393
3817,-87.7557,41.89683
3818,-87.7513,42.03365
3819,-87.7766,41.94767
3820,-87.6054,41.755
3821,-87.801,41.77696
3822,-87.7291,41.92451
3823,-87.6899,42.05232
3824,-87.7275,41.86621
3825,-87.6289,41.82376
3826,-87.6513,41.90368
3827,-87.7712,41.77427
3828,-87.7213,41.97565
3829,-87.6798,41.93228
3830,-87.695,41.74997
3831,-87.5993,41.78054
3832,-87.6977,41.76453
3833,-87.6908,41.69177
3834,-87.6236,41.78007
3835,-87.7103,41.954
3836,-87.7206,42.06463
3837,-87.5581,41.70647
3838,-87.7475,41.96811
3839,-87.6606,41.9108
3840,-87.7153,41.85175
3841,-87.7055,41.85184
3842,-87.7122,41.93904
3843,-87.6839,41.96878
3844,-87.6722,41.90332
3845,-87.777,41.96772
3846,-87.6261,41.75107
3847,-87.6966,41.88114
3848,-87.6768,41.88293
3849,-87.7015,41.70806
3850,-87.748,42.01275
3851,-87.727,41.92984
3852,-87.8072,41.97463
3853,-87.688,41.92951
3854,-87.616,41.79279
3855,-87.6158,41.78737
3856,-87.5516,41.74107
3857,-87.5399,41.67588
3858,-87.6282,41.89901
3859,-87.6204,41.71989
3860,-87.6443,41.93788
3861,-87.667,41.96699
3862,-87.6132,41.69086
3863,-87.7216,41.74605
3864,-87.6045,41.65267
3865,-87.7673,41.9649
3866,-87.6569,41.77961
3867,-87.6932,42.01952
3868,-87.6662,41.9107
3869,-87.698,42.06441
3870,-87.6562,41.75054
3871,-87.694,41.87753
3872,-87.6674,41.72127
3873,-87.8095,41.96727
3874,-87.7384,41.90982
3875,-87.6716,41.67741
3876,-87.7197,41.93923
3877,-87.7011,41.96859
3878,-87.7954,41.97876
3879,-87.6877,42.03927
3880,-87.7136,41.9728
3881,-87.6635,41.74859
3882,-87.6051,41.74905
3883,-87.7126,41.94471
3884,-87.6235,41.83622
3885,-87.6433,41.7194
3886,-87.6467,41.85542
3887,-87.6752,41.90886
3888,-87.6955,41.85015
3889,-87.6097,41.8292
3890,-87.6826,41.73213
3891,-87.7021,41.72629
3892,-87.7014,41.70633
3893,-87.5598,41.71187
3894,-87.5472,41.65741
3895,-87.7696,41.99865
3896,-87.6975,41.92676
3897,-87.655,41.79784
3898,-87.7749,41.88537
3899,-87.5646,41.71183
3900,-87.6805,42.04412
3901,-87.7057,41.86465
3902,-87.6915,41.82205
3903,-87.65,41.96353
3904,-87.6452,41.79255
3905,-87.6483,41.90865
3906,-87.648,41.89887
3907,-87.675,42.01411
3908,-87.6422,41.68157
3909,-87.626,41.80402
3910,-87.7387,41.91097
3911,-87.7449,41.86603
3912,-87.6243,41.74452
3913,-87.747,42.0386
3914,-87.6785,41.9486
3915,-87.5515,41.73931
3916,-87.7814,41.77958
3917,-87.6787,41.94877
3918,-87.746,41.90059
3919,-87.7618,41.96981
3920,-87.7021,41.7317
3921,-87.6164,41.80777
3922,-87.5883,41.75882
3923,-87.7222,41.85165
3924,-87.7356,41.96093
3925,-87.6521,41.78699
3926,-87.6697,42.00545
3927,-87.6903,41.93221
3928,-87.6077,41.7586
3929,-87.648,41.95293
3930,-87.5758,41.74625
3931,-87.6756,41.84647
3932,-87.7053,41.93928
3933,-87.7157,41.96105
3934,-87.704,41.735
3935,-87.6478,41.80154
3936,-87.6572,41.78678
3937,-87.7439,42.0262
3938,-87.7253,41.77858
3939,-87.6623,41.97623
3940,-87.6554,41.91801
3941,-87.8041,41.88706
3942,-87.7591,41.77437
3943,-87.7126,41.77875
3944,-87.593,41.77321
3945,-87.7715,41.88001
3946,-87.7784,42.00285
3947,-87.6853,42.02459
3948,-87.7261,41.89303
3949,-87.701,41.69348
3950,-87.7471,41.94474
3951,-87.5473,41.64968
3952,-87.6064,41.79849
3953,-87.6466,41.9586
3954,-87.6522,41.6922
3955,-87.7145,41.90991
3956,-87.7641,41.77425
3957,-87.7503,41.77451
3958,-87.6949,41.8282
4022,-87.6993,41.98578
4023,-87.576,41.74784
4024,-87.6394,41.93419
4025,-87.6562,41.70696
4026,-87.6732,41.7501
4027,-87.7717,41.94577
4028,-87.7142,41.99021
4029,-87.6768,41.89073
4030,-87.6311,41.75835
4031,-87.7449,41.87301
4032,-87.6282,41.90048
4033,-87.6833,41.77187
4034,-87.6384,41.8508
4035,-87.6682,41.98002
4036,-87.7168,41.91725
4037,-87.6357,41.70694
4038,-87.7603,41.96779
4039,-87.6317,41.91378
4040,-87.7198,41.84426
4041,-87.6882,41.76456
4042,-87.6609,42.00334
4043,-87.605,41.73677
4044,-87.6568,41.86679
4045,-87.663,41.72854
4046,-87.7128,41.94635
4047,-87.5864,41.77288
4048,-87.64,41.66331
4049,-87.765,41.8871
4050,-87.637,41.89385
4051,-87.6444,41.75957
4052,-87.6327,41.88984
4053,-87.7557,41.90935
4054,-87.5855,41.75108
4055,-87.6242,41.89773
4056,-87.6244,41.89582
4057,-87.6061,41.79523
4058,-87.5716,41.7416
4059,-87.775,41.88691
4060,-87.7657,41.90563
4061,-87.6685,41.93946
4062,-87.6647,42.01521
4063,-87.723,41.80248
4064,-87.7764,41.94568
4065,-87.655,41.80134
4066,-87.6451,41.93321
4067,-87.6876,41.9175
4068,-87.7253,41.87704
4069,-87.7328,41.78576
4070,-87.6543,41.89622
4071,-87.7423,41.86602
4072,-87.6767,41.87742
4073,-87.7031,41.86651
4074,-87.6052,41.74775
4075,-87.6348,41.853
4076,-87.6351,41.68514
4077,-87.7697,41.79253
4078,-87.5687,41.76615
4079,-87.6255,41.90704
4080,-87.7718,41.78878
4081,-87.7759,41.93287
4082,-87.6761,41.86389
4083,-87.6781,41.93402
3959,-87.6637,41.96526
3960,-87.724,41.7347
3961,-87.724,41.82506
3962,-87.6967,41.89819
3963,-87.7237,41.81356
3964,-87.6812,41.82891
3965,-87.5966,41.80225
3966,-87.5881,41.80241
3967,-87.5877,41.79511
3968,-87.5869,41.78609
3969,-87.5902,41.78607
3970,-87.5965,41.79957
3971,-87.5936,41.80245
3972,-87.7458,41.91138
3973,-87.7713,41.7744
3974,-87.742,41.77503
3975,-87.6208,41.69801
3976,-87.7045,41.83015
3977,-87.7511,42.03338
3978,-87.6203,41.67247
3979,-87.6264,41.83284
3980,-87.6544,41.95287
3981,-87.7459,41.90772
3982,-87.6428,41.70859
3983,-87.7215,41.73013
3984,-87.6661,41.86163
3985,-87.6389,41.93132
3986,-87.6951,41.84064
3987,-87.5513,41.73546
3988,-87.5646,41.72016
3989,-87.7276,41.9554
3990,-87.7257,41.79327
3991,-87.6806,41.9396
3992,-87.6535,41.82346
3993,-87.7124,42.06457
3994,-87.6392,41.66256
3995,-87.7215,41.93909
3996,-87.6968,41.90321
3997,-87.625,41.77447
3998,-87.5351,41.71577
3999,-87.6985,41.79354
4000,-87.649,41.92538
4001,-87.6718,41.89592
4002,-87.7365,41.90965
4003,-87.6273,41.87305
4004,-87.6777,41.91041
4005,-87.576,41.75735
4006,-87.7063,41.88974
4007,-87.7545,41.87288
4008,-87.7232,41.78587
4009,-87.6569,41.99817
4010,-87.6628,42.01166
4011,-87.6256,41.79418
4012,-87.6903,42.01946
4013,-87.7021,41.74259
4014,-87.7221,41.75487
4015,-87.6087,41.82759
4016,-87.6244,41.89428
4017,-87.6887,41.9578
4018,-87.7053,41.85003
4019,-87.6394,41.93302
4020,-87.6381,41.79448
4021,-87.6689,41.94347
3645,-87.6583,41.70094
3646,-87.6368,41.88855
3647,-87.6095,41.69466
3648,-87.8059,41.90713
3649,-87.767,41.95141
3650,-87.6548,41.96083
3651,-87.6248,41.72267
3652,-87.5596,41.73294
3653,-87.6695,41.89102
3654,-87.7207,42.02638
3655,-87.7477,42.05542
3656,-87.747,41.87669
3657,-87.7687,41.93121
3658,-87.6912,41.91933
3659,-87.7249,41.85388
3660,-87.7951,41.96832
3661,-87.7685,41.92388
3662,-87.6759,41.85848
3663,-87.6776,41.91948
3664,-87.6171,41.83973
3665,-87.7857,41.93274
3666,-87.8464,41.97672
3667,-87.5864,41.78282
3668,-87.7026,41.7517
3669,-87.6902,42.02324
3670,-87.6546,41.78849
3671,-87.6048,41.74203
3672,-87.7745,41.87778
3673,-87.7682,41.98712
3674,-87.761,41.7574
3675,-87.7557,41.90397
3676,-87.8084,41.98196
3677,-87.6357,41.7598
3678,-87.6249,41.72267
3679,-87.5621,41.76092
3680,-87.6062,41.79855
3681,-87.723,41.79496
3682,-87.6547,41.79226
3683,-87.7273,42.05552
3684,-87.5645,41.7083
3685,-87.6597,41.97513
3686,-87.702,41.99756
3687,-87.691,41.7865
3688,-87.7639,41.77445
3689,-87.7213,41.95385
3690,-87.7201,41.74965
3691,-87.6686,41.70665
3692,-87.747,41.86593
3693,-87.6126,41.80218
3694,-87.6494,41.87668
3695,-87.6429,41.77984
3696,-87.7397,42.05534
3697,-87.7115,42.02645
3698,-87.6565,41.68495
3699,-87.6233,41.76925
3700,-87.7544,42.02642
3701,-87.6885,41.87392
3702,-87.6998,42.01216
3703,-87.6327,41.80879
3704,-87.674,41.783
3705,-87.6002,41.76214
3706,-87.576,41.74447
3707,-87.6534,41.71418
3708,-87.6997,42.01943
3709,-87.767,41.79509
3710,-87.687,41.89734
3711,-87.6494,41.94719
3712,-87.5759,41.7518
3713,-87.655,41.9801
3714,-87.6395,41.94003
3715,-87.7451,41.87328
3716,-87.5792,41.77337
3717,-87.6864,41.78645
3718,-87.6328,41.73592
3719,-87.779,41.94569
3720,-87.6255,41.89087
3721,-87.6687,41.94707
3722,-87.6955,41.84474
3723,-87.7185,41.79332
3724,-87.6495,41.93866
3725,-87.6241,41.89319
3726,-87.5511,41.72811
3769,-87.7677,42.00104
3727,-87.6423,41.94682
3728,-87.7121,41.92822
3729,-87.6602,41.98991
3730,-87.6431,41.7213
3731,-87.6218,41.83825
3732,-87.6734,41.76471
3733,-87.67,42.00774
3734,-87.7139,41.99016
3735,-87.5755,41.72985
3736,-87.6497,41.9584
3737,-87.6652,41.82326
3738,-87.712,41.93204
3739,-87.7253,41.8517
3740,-87.6398,41.89158
3741,-87.7274,41.93917
3742,-87.7138,41.99044
3743,-87.64,41.90383
3744,-87.6771,41.99803
3745,-87.6639,41.94713
3746,-87.6741,41.77939
3747,-87.6824,41.91772
3748,-87.6241,41.85299
3749,-87.7038,41.79358
3750,-87.6727,41.99084
3751,-87.7073,41.91022
3752,-87.7357,41.95367
3753,-87.7578,41.88044
3754,-87.6635,41.92528
3755,-87.5511,41.73015
3756,-87.5669,41.76637
3757,-87.6741,41.9689
3758,-87.6743,41.80132
3759,-87.6472,41.96196
3760,-87.6946,41.82452
3761,-87.689,41.97611
3762,-87.6264,41.8093
3763,-87.7454,41.87686
3764,-87.6427,41.80164
3765,-87.6762,42.01948
3766,-87.6058,41.78412
3767,-87.8007,41.94545
3768,-87.6995,42.02481
4460,-87.6243,41.89009
4461,-87.6916,41.80838
4462,-87.6732,41.84962
4463,-87.5595,41.7045
4464,-87.7025,41.74993
4465,-87.6649,41.97619
4466,-87.7485,42.04086
4467,-87.5953,41.80244
4468,-87.7486,41.92426
4469,-87.6637,41.68483
4470,-87.7908,41.93829
4471,-87.7591,41.76
4472,-87.6257,41.6926
4473,-87.7384,41.78643
4474,-87.6948,42.01949
4475,-87.6964,41.80101
4476,-87.591,41.65628
4477,-87.7834,41.9057
4478,-87.5762,41.76452
4479,-87.641,41.82523
4480,-87.8217,41.94519
4481,-87.7844,41.90927
4482,-87.6659,41.75947
4483,-87.6542,41.68498
4484,-87.7939,41.79221
4485,-87.6602,41.82331
4486,-87.6051,41.65723
4487,-87.7026,41.76248
4488,-87.807,41.947
4489,-87.6697,41.98157
4490,-87.6045,41.72742
4491,-87.547,41.65179
4492,-87.6945,41.8204
4493,-87.6442,41.93495
4494,-87.775,41.89289
4495,-87.5514,41.73912
4496,-87.6997,42.02663
4497,-87.6905,41.76466
4498,-87.6998,41.91753
4499,-87.8119,41.96725
4500,-87.7288,41.90719
4501,-87.6654,41.73586
4502,-87.6766,41.75024
4503,-87.7138,42.06454
4504,-87.772,41.89483
4505,-87.7474,41.91698
4506,-87.7102,41.76436
4507,-87.7657,41.9092
4508,-87.5857,41.76265
4509,-87.6323,41.88431
4510,-87.6969,41.90643
4511,-87.646,41.94546
4512,-87.6598,41.88153
4513,-87.7128,41.76411
4514,-87.6665,41.94697
4515,-87.7993,41.93078
4516,-87.7384,42.05522
4517,-87.6587,41.6921
4518,-87.6765,41.976
4519,-87.737,41.85119
4520,-87.7655,41.99246
4521,-87.6825,41.91357
4522,-87.6608,42.00025
4523,-87.6171,41.82366
4524,-87.7455,41.90227
4525,-87.7514,41.97523
4526,-87.6646,41.78668
4527,-87.6215,41.831
4528,-87.6331,41.79409
4529,-87.6474,41.86951
4530,-87.5866,41.76619
4531,-87.6872,41.91764
4532,-87.7293,41.84424
4533,-87.6843,41.96144
4534,-87.6786,41.93232
4535,-87.7112,42.01174
4536,-87.7422,41.76006
4537,-87.6001,41.65716
4538,-87.7436,41.96071
4539,-87.6791,42.04769
4540,-87.6247,41.76212
4541,-87.6616,42.00813
4542,-87.7682,41.98484
4543,-87.7041,41.81451
4544,-87.688,41.94294
4545,-87.6761,41.8672
4546,-87.6285,41.90306
4547,-87.766,41.92754
4548,-87.6612,42.00692
4549,-87.8069,41.94512
4550,-87.6824,41.73517
4551,-87.6541,41.76892
4552,-87.7387,41.7866
4553,-87.8192,41.938
4554,-87.7298,41.93913
4555,-87.6733,41.75017
4556,-87.5909,41.75865
4557,-87.5854,41.75872
4558,-87.7347,41.86597
4559,-87.7659,41.92384
4560,-87.6263,41.82033
4561,-87.6134,41.70726
4562,-87.7179,41.97558
4563,-87.6787,41.9468
4564,-87.6271,41.85815
4565,-87.656,41.70667
4566,-87.7085,41.97198
4567,-87.6659,41.85257
4568,-87.7457,41.89488
4569,-87.7327,41.79305
4570,-87.601,41.79493
4571,-87.633,41.78713
4572,-87.6713,41.87406
4573,-87.6044,41.80946
4574,-87.6549,41.97662
4575,-87.6151,41.76583
4576,-87.6326,41.89687
4577,-87.7648,41.87268
4578,-87.6278,41.8924
4579,-87.6378,41.78708
4580,-87.6323,41.88184
4581,-87.7037,41.80071
4582,-87.7228,41.78583
4583,-87.6681,41.92871
4584,-87.6668,41.88522
4585,-87.6397,41.88434
4084,-87.6997,42.00112
4085,-87.715,41.85712
4086,-87.7479,42.0081
4087,-87.6149,41.75308
4088,-87.6257,41.80025
4089,-87.6411,41.8289
4090,-87.5352,41.69737
4091,-87.6993,41.98848
4092,-87.6344,41.91875
4093,-87.6023,41.82261
4094,-87.5398,41.64996
4095,-87.7437,41.84197
4096,-87.5755,41.73171
4097,-87.8061,41.92225
4098,-87.643,41.8072
4099,-87.7847,41.90176
4100,-87.7017,41.72053
4101,-87.8049,41.88883
4102,-87.7092,42.00545
4103,-87.6646,41.79939
4104,-87.7744,41.8746
4105,-87.6205,41.70337
4106,-87.6967,41.90107
4107,-87.6793,41.97462
4108,-87.7467,42.05212
4109,-87.7261,41.90073
4110,-87.5498,41.73
4111,-87.6242,41.74174
4112,-87.7656,41.90386
4113,-87.6728,42.01798
4114,-87.6682,41.83607
4115,-87.7526,41.79732
4116,-87.6818,41.82796
4117,-87.6201,41.66762
4118,-87.5354,41.70844
4119,-87.721,41.70557
4120,-87.7058,41.86808
4121,-87.7482,41.99716
4122,-87.7214,41.73259
4123,-87.7258,41.80121
4124,-87.7468,42.05018
4125,-87.6634,41.74501
4126,-87.7044,41.82618
4127,-87.7847,41.8931
4128,-87.7845,41.88811
4129,-87.6237,41.72346
4130,-87.6478,41.89937
4131,-87.837,41.98013
4132,-87.6804,42.04108
4133,-87.7209,41.71129
4134,-87.7751,41.89041
4135,-87.6547,41.95563
4136,-87.7214,41.72421
4137,-87.7749,41.89047
4138,-87.6249,41.77087
4139,-87.7423,41.77305
4140,-87.7697,41.79448
4141,-87.7205,41.69485
4142,-87.6449,41.78877
4143,-87.6702,41.9963
4144,-87.709,41.81127
4145,-87.6951,41.83368
4146,-87.7131,41.95758
4147,-87.819,41.99183
4148,-87.6577,41.89764
4149,-87.6473,41.8755
4150,-87.6533,41.73764
4151,-87.8069,41.97904
4152,-87.6451,41.78892
4153,-87.7243,41.83109
4154,-87.6794,41.9747
4155,-87.7186,41.93603
4156,-87.7748,41.88384
4157,-87.6537,41.74512
4158,-87.5753,41.71705
4159,-87.6446,41.77081
4160,-87.7761,41.93304
4161,-87.6835,41.77385
4162,-87.6489,41.94995
4163,-87.7245,41.8388
4164,-87.6872,41.91677
4165,-87.7017,41.71353
4166,-87.7041,41.81007
4167,-87.6932,41.77721
4168,-87.7659,41.9257
4169,-87.6261,41.80371
4170,-87.6632,41.74476
4171,-87.6467,41.86221
4172,-87.7858,41.9364
4173,-87.6392,41.86999
4174,-87.6052,41.71275
4175,-87.6143,41.73111
4176,-87.7131,41.96286
4177,-87.6995,41.99567
4178,-87.6771,41.90129
4179,-87.5512,41.73178
4180,-87.7483,41.99561
4181,-87.6771,42.05199
4182,-87.6298,41.77077
4183,-87.839,41.96669
4184,-87.7444,41.77479
4185,-87.8083,41.85011
4186,-87.7467,42.05359
4187,-87.6742,42.01048
4188,-87.7237,41.80617
4189,-87.6243,41.89103
4190,-87.6972,41.91576
4191,-87.8368,41.96849
4192,-87.6958,41.85922
4193,-87.6207,41.68266
4194,-87.7685,42.00244
4195,-87.5761,41.75503
4196,-87.6782,42.04954
4197,-87.6205,41.67634
4198,-87.8069,41.94167
4199,-87.7636,41.97114
4200,-87.7008,41.688
4201,-87.6523,41.84447
4202,-87.5851,41.75099
4203,-87.7238,41.80979
4204,-87.6902,42.00694
4205,-87.6257,41.79274
4206,-87.6897,41.98688
4207,-87.7485,41.99706
4208,-87.5982,41.76046
4209,-87.6948,41.82834
4210,-87.7015,41.98678
4211,-87.5916,41.80884
4212,-87.6267,41.83293
4213,-87.8073,41.96538
4214,-87.5858,41.74083
4215,-87.5472,41.65206
4216,-87.7228,41.77691
4217,-87.7267,41.92289
4218,-87.7953,41.99015
4219,-87.6099,41.86652
4220,-87.6136,41.86646
4221,-87.613,41.86607
4222,-87.703,41.95406
4223,-87.6657,41.84325
4224,-87.6226,41.86266
4225,-87.612,41.73661
4226,-87.7082,41.89902
4227,-87.7546,41.95343
4228,-87.5954,41.75145
4229,-87.6703,41.90338
4230,-87.734,41.92446
4231,-87.669,42.01909
4232,-87.7478,42.018
4233,-87.7162,41.99033
4234,-87.6251,41.88836
4235,-87.6172,41.65919
4236,-87.7424,41.8732
4237,-87.7054,41.77901
4238,-87.6544,41.87662
4239,-87.6991,41.89539
4240,-87.711,41.97578
4241,-87.6984,41.73536
4242,-87.769,41.94589
4243,-87.6858,41.6918
4244,-87.6617,41.69218
4245,-87.7586,41.92414
4246,-87.5972,41.72587
4247,-87.6415,41.79442
4248,-87.7204,41.91732
4249,-87.629,41.78737
4250,-87.8463,41.96661
4251,-87.6586,41.9691
4252,-87.7786,41.77414
4253,-87.6545,41.87438
4254,-87.7177,42.06458
4255,-87.6915,41.80109
4256,-87.7495,42.05539
4257,-87.7251,41.9538
4258,-87.6895,41.91037
4259,-87.5679,41.72262
4260,-87.7252,41.96103
4261,-87.6278,41.73621
4262,-87.7216,41.95363
4263,-87.6802,42.0376
4264,-87.6495,41.69231
4265,-87.6447,41.8913
4266,-87.7149,41.93202
4267,-87.775,41.93854
4268,-87.7488,41.77474
4269,-87.7314,41.84423
4270,-87.8037,41.909
